	GSM1389613	GSM1389614	GSM1389615	GSM1389616	GSM1389617	GSM1389618	GSM1389619	GSM1389620
CHAF1A	6.54714858173566	6.55939529411452	6.61877173421837	6.58381897285162	6.6556616954141	6.30005680941698	6.3381219615235	6.34300009798564
PARP2	7.47429031978538	7.60574659116165	7.54871626014396	7.66477529857408	7.54451919977542	8.34595492296375	8.66434040179897	8.20590965278615
PARP3	6.39515925060463	6.46903493561734	6.34191464625625	6.53075840609756	6.4284639794794	7.03846745618404	7.26338391950931	6.97810080433701
CDH5	6.63458860314812	7.26775312127013	7.58724269572635	7.34059951752177	7.77629923376836	7.82413688440687	8.4419743913473	7.83315506002
TOM1L1	8.91811409199936	9.18761070276033	8.91654579110812	9.22072984084742	8.79074454313702	9.61624574384428	9.64247262738396	9.48148288414893
HMGXB4	7.35077265129714	7.42491786182149	7.42399274493422	7.43791951443244	7.36979350928878	7.8456111307679	8.02230551289512	7.72342330142019
TOM1	6.9079969906705	6.84936679469582	6.74167674125435	6.80058402372733	6.70618230526129	7.23405692498272	7.25175155146018	7.08461573443372
SH2D3A	6.47090986809432	6.32881371772544	6.41991118640151	6.24976294258604	6.42240622970543	5.43199282525188	5.18313327004636	5.5131345618325
MAMLD1	6.72042275540705	6.7200602437524	6.67034077452193	6.69407311470907	6.54529247073775	7.37557874518394	7.44623496945364	7.18845908624426
CST8	6.24976536257017	6.2655405709203	6.33500241265654	6.28491029284235	6.3170086495336	6.16967882545615	6.18943280020795	6.17780523292364
RANBP9	9.07290552444861	8.9649691001369	9.09926427838978	8.83315505999345	8.98581327851968	8.4775035078049	7.83333515154473	8.25679602985381
THAP9-AS1	7.83881232374043	8.2168421438814	8.62370788336339	8.48657376525956	7.88036839723743	7.99574809886855	8.12710588455389	7.77813721203903
DNAJB6	8.02594407583636	7.82225076006452	8.22210140521463	7.98630614810548	8.22081864102156	8.71161655275096	8.58831819574595	8.54835822045231
CDH6	5.29080483413472	5.52390107305112	5.25844958090757	5.79334589684522	5.86816991802121	5.60561260900329	6.15130793386209	5.89607577049565
LOC100505534	5.71019685116172	5.62002476925985	5.73165840998623	5.56067572123267	5.68413443964257	4.95097094636762	4.73983976028686	5.01888669618004
SPATA1	5.44534285330705	5.3648921568681	5.47579230445854	5.3229472246212	5.46086844080485	4.66237525853402	4.47103517083592	4.74953425985922
RPARP-AS1	5.81503340875066	5.77892772790353	5.57767953523895	5.7105861114588	5.47635090995373	6.69113011797271	6.73280408658638	6.45651381946956
KIF25-AS1	5.9419613793298	5.78904713216602	5.87903809872831	5.68931445213349	5.82755119773885	4.99293142291888	4.68918307415824	5.05043606807122
ADD3-AS1	6.05196040640104	5.85856107626546	5.86629909026544	5.71601787902616	5.75774475931101	5.44185989601062	5.11625175924761	5.38419665411428
LINC00963	6.52949097064868	6.45078101776374	6.51642942625103	6.41814644886735	6.5424196579331	5.86533002678066	5.74452248459546	5.92159285435898
LOC100506282	6.602677374392	6.38447372856672	6.34202198909903	6.37430603999557	6.50369097916709	5.50818776222026	4.85977721366697	5.31251666103576
LOC100506504	6.34970886574935	6.31608743057184	6.35630024008465	6.28460506429223	6.27326115691214	6.32319719257309	6.26983060657989	6.26737705950829
LOC100506571	6.41032921782318	6.3274865797843	6.36897012967108	6.27585742882477	6.32799638467083	6.01967253422175	5.89119191933946	6.0109191154847
C16orf95	6.92441306699261	6.8151817428823	6.90756262729582	6.79989236716639	6.82879032574081	6.4622572170755	6.69137819617099	6.51398056181166
LOC100506603	6.62878096262332	6.58150835746532	6.63111861978786	6.53917848158828	6.53378459835944	6.56286173031111	6.50162245078984	6.49091580950566
TCEB3-AS1	6.99467922393571	7.05269742309574	7.0778689799482	7.07366706408675	7.06086961315063	7.19513421758048	7.33492851802286	7.1518734925479
LOC100507388	5.85174745986764	5.81815001537522	5.82483153674799	5.79519349562899	5.79648238694657	5.7818885945584	5.73292919071574	5.75595894096354
MICA	7.20421990247763	7.52192083660894	7.45028262327976	7.71217662061098	7.65050585171091	8.56306170479757	7.85431588538922	7.75610638680789
LINC00837	5.53087603412456	5.38483125839667	5.47185971635244	5.29502161437727	5.43079482775642	4.61725161817476	4.32707819270559	4.67521468126634
SLC17A4	5.53096784693661	5.61605254686005	5.6118702333852	5.67538620966677	5.63443348533754	5.88237882284424	6.03643494194193	5.87422108469104
SMC4	6.91029739100915	6.74431633521804	6.75477676265671	6.98174415998522	6.92778985317227	6.6595320863975	7.34198705205053	7.40990970044701
GJC1	5.89068467819704	5.89179634345097	5.97385746103586	5.89782083867295	5.95360407292619	5.65803871636761	5.628816244634	5.691928819896
PRORY	6.09832687437182	6.0736703557553	6.10726458771673	6.05442982240073	6.07839291403385	5.92121522976949	5.87314866685511	5.92537155891753
AP1M2	7.41024028004707	7.42156074369094	7.3396813166981	7.38860112282986	7.21717564823711	8.23402350358676	8.37238255383431	7.99125085162637
UBA2	9.6859914442389	9.77564679185754	9.53424477031195	9.88314579986362	9.80836245014866	10.6677624755482	10.8356150493647	10.3426773418945
SAE1	7.09653035780975	7.40174626899343	7.22916171232584	7.60204546169034	7.32686049984071	9.0458763103093	9.74165036570559	8.86784960319427
ABCC5	6.31464871444497	6.40123520922168	6.24713225448051	6.45786557730081	6.30651396681299	7.17347305876687	7.4220252073334	7.07576269818882
ABCB6	6.36638050915303	6.321543524372	6.13662233607656	6.27409395970408	6.08928531376147	7.09058215699846	7.13248135191234	6.89066494732597
DNM1L	7.70702165261268	7.5614624712414	7.50932688337433	7.65279651049347	7.44376717317497	7.49650534274593	7.78980445490899	7.79071931188699
CDH7	5.16594957423939	5.24382176406222	5.24708375148653	5.30070774129735	5.26112382507054	5.31340814132082	5.41831993911875	5.16748161216154
ABCC9	5.84188802059747	5.6986046758683	5.75556383976064	5.59895605487488	5.70250085229971	5.05068970379157	4.77575834949196	5.08591599275161
ABCF2	6.2509886397919	6.31794642586115	6.30700461127383	6.36303096876768	6.30986734930382	6.63781506150181	6.77952030034797	6.6009781613197
NR1H3	6.52995293612309	6.57446793113558	6.46635928084776	6.65800743208518	6.67437605440287	6.68920877842469	6.88953690764286	6.72430568038277
SCAMP2	8.02166100527578	8.19263811822392	8.09167742074464	8.25522425819615	8.13180844788569	9.00726184726049	9.34669812292736	8.8546073965183
SCAMP3	7.77621663727692	7.77617527170666	7.86782777402019	8.08061372677933	7.64526360287311	9.35271947533783	9.99157093050853	9.36734683347474
RWDD2B	7.70559815913686	7.73287390818812	7.60652125196744	7.71055089428289	7.53938477018417	8.58657573035027	8.76683826707894	8.34507343010384
CDH8	6.15286189457648	6.01533315120502	6.10738234371299	5.928647314127	6.05151158410588	5.32258513991869	5.05667745776551	5.36283512613599
DPP3	7.11848309106914	7.26782409035704	7.17535631626225	7.38064857598351	7.32867772720665	7.78257983162939	8.15604112199751	7.75391088150678
SNUPN	7.76193251537433	7.85636782037217	7.7583966783315	7.87287091873926	7.7558090622672	8.53560344935423	8.77469887379671	8.37013444968122
HUWE1	10.1426999097405	9.99819751788288	10.1797711820386	9.75886987249863	9.9800391047097	8.57386638058287	7.90797099626783	8.495373269886
PTPRU	7.00241393418173	6.91154450861044	6.88528364660992	6.83346866216773	6.8470246752274	6.77130356924043	6.68681632899806	6.70175119714187
TSPAN32	6.33662901458123	6.42890544101604	6.51771156437829	6.50668319906455	6.54035738029381	6.42581577596964	6.57483076297046	6.46563489615169
TSSC4	6.93503679191702	6.99041514006542	6.96278543875884	7.0085877727539	6.91882840843439	7.45931364387839	7.63084839060816	7.34700171477165
ATP9A	8.59015822972122	8.64848173377362	8.47659315688078	8.55331890016425	8.24612382774289	10.0125265838209	10.1623003816089	9.60531456608995
CDH9	5.528712683571	5.52180264222328	5.55658903555962	5.52463446015257	5.56274579639141	5.34719338033887	5.32419945829363	5.37355109991655
USH1C	6.41177143175691	6.62748333635913	6.44706375183503	6.78134508982837	6.59219373091791	7.72658885422465	8.21902210393422	7.65450955421802
PQBP1	7.52108048852004	7.64916634210686	7.63069586418487	7.71595105666752	7.71328683665576	7.88375406941539	8.14371720215887	7.85336247213657
EDIL3	5.71056334484031	5.7377278600143	5.7021320992973	5.7631102602085	5.76088853655159	5.77134709141079	5.83893194818655	5.79453532064915
LINC00563	5.96373370578665	5.91801283534831	5.97341725244023	5.89312793510399	5.95993303846168	5.58117226820953	5.48545715735876	5.61298609730293
HHLA1	6.46844068120681	6.42042241386144	6.40530825711135	6.37960566565579	6.33455930719493	6.57191031589131	6.53003927921072	6.48146207492459
COL4A3BP	8.14084613570725	8.1649366365892	8.12717946610742	8.40126139519355	8.27187353893734	7.18592642616893	6.86185481705799	7.7975541721407
KCNK7	6.38057282768172	6.32091850978192	6.42433013984606	6.26373891297242	6.35933241024334	5.90349196659148	5.82783784917867	5.97526248784348
CDH10	6.11736004745995	6.35302626354652	6.63053960345133	6.49766536549956	6.49882369497436	6.60819135785562	6.89008418531629	6.62869588152486
UST	5.72840581853137	5.71312918546827	5.68686286824701	5.71337533161728	5.75826631457693	5.48316463157437	5.46902575679034	5.54136075355134
ARPC5	7.90973823095287	8.27335947536328	8.10858105459767	8.48737113273509	8.23064957084149	9.97233326605204	10.7120663861694	9.76850590103841
ARPC4	7.77907641757532	7.90598665085252	7.85360208336747	7.96970956847794	7.93691820193906	8.31294303648387	8.57570625418248	8.23642981182642
ARPC1B	9.56005389655477	8.96799508414311	9.14799947413924	8.56057042335096	9.01362546954989	9.26880319727098	9.57212425887812	9.38703786746769
ACTR3	10.280735812111	9.97553845467289	9.88285104215197	10.140641414421	9.8220550285413	10.1996082457088	10.3184513894174	10.2257757941009
ACTR2	7.43591317324589	7.43333550469663	7.26228888738589	7.70312015733074	7.75364446472666	8.33506265191463	9.20176764867099	8.52926778786789
TSPAN5	7.93464441543768	8.01634292131403	7.62477777277249	7.77388777162156	7.33819594118918	8.28649319323282	8.03328430205707	7.72829722089504
C5orf66	6.83054248818255	6.87451396043196	6.87159662723507	6.90981321699372	6.86997150265292	7.16904633081466	7.31552301641143	7.09812602100615
LINC01314	6.17799029523593	6.13360900113865	6.1394100656546	6.10754213760436	6.1185177294193	6.04638199229053	5.98753837086288	6.02557564916187
TSPAN3	6.01023561325675	6.30243949540912	5.91481957579939	6.44899299783922	5.87356894130787	9.14969486614971	9.87870290074546	8.70848989376753
CDH11	6.54346562952626	6.54880675891097	6.33214098300737	6.59734129606801	6.59822264654697	6.63356664584666	6.8055119016165	6.67630862586927
ADA	6.55503584906888	6.49621353267945	6.37818531492529	6.41270435181553	6.91041949032654	5.86037793634863	6.08398051908981	6.21575696432642
TSPAN2	6.52707343091539	6.616622542633	6.53955558097785	6.63155998131301	6.35047281155951	7.94806348599082	8.17325440367047	7.65876811589098
NUBP2	7.44491942258326	7.59821310990239	7.44597289338319	7.66188672087117	7.46206810770146	8.6906826161724	9.08330358770187	8.49811688404158
TSFM	7.37926988834733	7.38817194885509	7.44968532453846	7.37985510532094	7.44434206492792	7.18656557530568	7.22703655196561	7.16693722712287
TSPAN1	8.16977545669628	9.30660020235676	9.24064340881018	9.92176467332012	9.1086571080032	9.73298608666296	10.5864885513463	9.78820489948721
PPIF	7.15216770384169	7.36284345423074	7.23997639088668	7.55583429416014	7.62053231437379	7.46922773864554	7.94989321553173	7.60978292838695
CTDSP2	9.36607167317556	9.26089297791889	9.18985320121639	9.29701294367712	9.49658052318214	9.02162632543775	9.1342778332009	9.52188110567669
TRIM10	5.9023160918813	5.88110697203748	5.90062209431168	5.86696587977895	5.88649409850919	5.76709405977917	5.7290145600015	5.7692775131697
ARPC2	10.0409140640143	9.38041646925591	9.18885478921209	9.49663308638075	9.18512993978523	10.583358969924	10.6437916109577	10.1057234103284
CDH12	6.76538533517331	6.34626338777403	6.46000623984187	7.28703713850583	5.27830048412203	4.98862254235779	5.01907174768919	5.59257619008334
SGK2	6.84927035349166	6.76627358949295	6.618075709176	6.70254798308894	6.6030731841237	7.14128328245808	7.13013718898498	6.99103380797661
RAD50	7.26369754137104	7.23324877011794	7.27647219927024	7.35644746676002	7.41365616795096	6.90885642042693	6.97617745512106	7.19240802722404
KIF20A	5.50979847625019	5.50563722569266	5.46097451448613	5.71372125224142	5.95067542977567	5.13715408760855	5.3849289423131	5.40572771876847
PREB	7.7498981390526	7.72386280383475	8.14156356629015	7.89561933297793	7.66556615779422	8.75401166080444	8.57200277416884	8.35170594777308
HIPK3	6.02221155619854	6.0055319765728	6.05849793306075	5.98473005434297	5.97756717805626	6.01609879155927	5.97326772566083	5.97277138531647
FEM1B	8.37233645600925	8.2606486642999	8.40088143955724	8.3657447807506	8.30991552404702	7.68952562888212	7.21209395127686	7.68075826653959
ACTR1B	8.00510584279425	8.07945262625771	7.96208161661159	8.0566418052803	7.86519809168702	9.05414751524378	9.25580278166794	8.78399714741465
ACTR1A	7.34216959146783	7.49714508724645	7.38042236046025	7.57368975189711	7.40783647705027	8.46993216726567	8.85003809531064	8.30905067510565
ARL4C	8.12221658596525	8.15222168625473	7.9410166050248	8.40018894147795	8.05451805291909	6.36379429736431	6.41928867421375	7.2937915599617
RASGRP1	7.35189499744667	7.03298224875524	5.94033499573854	5.79419825611515	6.09738826418351	6.30966290432607	4.65692971838614	5.64347090823189
DNAL4	7.18772834655292	7.25023053895395	7.21167272524216	7.25407122013436	7.112497102676	7.96082752907707	8.15174492081028	7.7799163028732
LRPPRC	7.31652784932444	7.43261944428751	7.31664832101498	7.61214734253592	7.45065802849965	9.00704917950612	9.02244727931733	8.57083093169193
FRY	6.65184969823275	6.74816573629653	6.67548679420331	6.74214598930598	6.38851958978817	8.37110579388577	8.60365470330159	7.99770901089481
CDH13	5.97018162866638	6.64687872080716	6.87484404476695	6.98277739931112	6.95104912671379	8.00236524459611	8.84017661741154	7.97742229820518
PDIA6	10.189412274745	10.1780423879094	10.0777032975187	10.4512372195096	9.91364380852444	10.7111121772116	11.2100416913546	11.1788517426027
TRAP1	7.86157117812371	8.05957944156776	7.88386299336783	8.15075351725194	7.97162901090928	9.14824025383874	9.58927670743703	8.97987888795207
OPTN	8.26592820603432	8.44406786699064	8.40314091843607	8.52090889083621	8.63954015082268	9.57038706571525	9.5305594873346	10.03629294066
BCAP31	9.32668864331364	9.53754353951223	9.27548765015194	9.56594245363662	9.27882695494898	11.1088233868622	11.4959147841041	10.7845330558861
NAMPT	6.82091460655767	6.96768465733647	6.2831238416429	7.01012190031691	6.85331074815843	7.61605441062468	8.04516361426692	7.85322000962283
CELA3A	6.02891735689164	5.9837232958357	6.03853140868568	5.96415723773668	6.03250749036388	5.65330576209982	5.56408300142783	5.68506055882927
RBM12	8.34967995249277	8.37547163007912	8.10737336230471	8.29729613185647	8.13490395628539	7.5007121570878	7.42230585286098	8.13875093483263
YAF2	6.71383570282951	6.70760872121198	6.8356786019329	6.71021722547335	6.79250653704848	6.38619883412137	6.37320700813728	6.40125049085416
ARFRP1	6.76049889128707	6.80680119217377	6.783381326739	6.83355023391188	6.78039513990423	7.11167769520718	7.2564594139144	7.04588693952601
CDH15	6.34222194593535	6.2194381446805	6.27687864471238	6.13051194527766	6.20327343532879	5.73701772098904	5.51917814879708	5.73700962225686
TOB1	10.72996270398	10.6571058331269	10.3161245645737	10.8644392516301	10.5734634598419	10.2691322317995	10.8709803551076	11.0385583649797
MMP24-AS1	7.46922054238633	7.53837837657462	7.41881880996848	7.54136430188248	7.36521748647221	8.44892567275036	8.68248643213953	8.22570226530812
AKAP9	5.98526803426196	6.23342465540928	5.98340865998611	6.34749058924233	5.92326047343907	8.31209498860149	8.8736078951257	8.00687654416716
FAM13A	6.20609684895391	6.36703962362958	6.24761943399984	6.46508553047271	6.26877492415119	7.42090980985836	7.77733129217244	7.29432033877637
G3BP1	6.6628014637454	6.87311367870995	6.81927737370397	7.01422147760761	6.84252765406436	7.91346879579165	8.35568374115055	7.80114917129721
SUGP2	6.93780720381746	6.88909057657411	6.91728935643614	6.8397453259016	6.85485933775126	6.78471854852182	6.74855677805024	6.72438139133205
EBI3	5.90698507060654	6.06359343966099	6.17420195471526	6.25202949715096	6.45733903278854	5.4746589478548	5.72349652991625	5.74558311590391
CDH16	6.49691990213556	6.64878547159503	6.10920057602782	6.7246805547755	6.32292143741811	8.4955015775068	9.04536102669904	8.27350484594871
MBNL2	5.83251543135161	6.05717649157881	6.09762605449634	6.20685168011849	6.11322902124317	6.73449150992314	7.11260596695621	6.71450797328374
HNRNPA3P1	5.70501392720587	5.61079213463232	5.71002709908205	5.5516221469292	5.67505266342948	4.94713259619376	4.73681517085921	5.01522570218124
ABI2	6.94420843784363	7.05600258547494	6.97103637356986	7.12730988839271	6.97529559808889	7.91164688384473	8.21882670742941	7.76721645927929
CEBPZ	8.35028568016428	8.4506610200342	8.40308530911091	8.47175940838657	8.72631883449978	8.66168240963743	8.9455289147846	9.00811023503244
PLXNC1	5.82144626214535	5.97630283027001	6.01172977485542	6.12496384736659	6.17863003704936	6.00258665657891	6.27233573700757	6.11954361842802
TRIM28	7.31003070157923	7.42995538499017	7.26358575936525	7.4889008880935	7.32567538970748	8.35063275366676	8.69865656460281	8.19558379092176
AASS	6.89032573556056	6.85197333362777	6.99500988792077	6.79300616547095	6.78635646088501	6.8271410192469	6.74487774764612	6.71492563162666
PDZK1IP1	8.01168099458624	9.04173112603131	7.82114425748669	8.73057968004722	8.3378014668476	12.1983702576412	12.4150008378222	10.5863477949584
ATP6AP2	6.13699714505778	6.53869162516472	6.17712892147224	6.80067135167642	6.32624401159468	9.12677273331783	10.0295653591521	8.85860913340704
CDH17	6.12081656787683	6.07726946317103	5.96330352230349	6.01459791604551	5.87923329775309	6.56171952952458	6.54612291580071	6.41546433491053
FARP1	8.13770687982243	8.2525158480608	8.0369659217723	8.2617248370112	8.06552299390286	9.27140431803902	9.56237027172743	9.04605713409338
LPAR6	5.72197813511072	6.26414468905888	6.21049397351048	6.6441932652365	6.42022334784542	7.89042968570524	8.85867873682156	7.91030575020779
LPCAT3	6.94619035007367	6.93305444755359	6.82857883459196	6.89875991715663	6.74278776424511	7.6144746201878	7.70395552093157	7.41684522241393
WASF2	8.01740312397306	8.03541615239918	7.92016983288715	7.96591631209121	7.75172628322175	9.0331195399051	9.15523620174276	8.7101027890961
CHST4	6.38950064388095	6.3687200266505	6.42727187569009	6.36040364434787	6.39967882723521	6.19456739395986	6.16243480709184	6.19496966416454
SLC25A13	7.20184228505968	7.2895167532825	7.2725110914944	7.34370346606049	7.3430459052064	7.48994327214363	7.70156398391292	7.45550597143622
SLC25A15	7.07322122907184	7.06904749370082	6.99557683632001	7.05890422634528	6.99016997608309	7.43359552305315	7.53785032098862	7.31485367115352
ZNF197	6.18662973065132	6.1702988282515	6.29747431268029	6.1605975681494	6.2481236493188	5.75148931868435	5.67524703568544	5.80257685229005
CDH18	5.8352577201104	5.8116619919065	5.86172377817962	5.78879023481376	5.80132629361708	5.71886438322688	5.66124588099208	5.70054739876619
DHRS9	6.51442992726503	6.6629154751672	6.79378161150967	6.83907289694599	7.07811364077357	5.95141052203889	6.21497872696304	6.21412747144142
RCL1	7.05389896902353	7.19751473338536	7.14312112877062	7.29203951949008	7.21452264968497	7.78107665654655	8.12233547824079	7.71691318631625
SORBS3	6.31661873494294	6.31021128183668	6.24463304385441	6.27763878844875	6.13421529820217	6.90845483971113	6.9483951752713	6.74493025369223
CNIH1	9.59945760837515	9.69196781808727	9.47937043387548	9.79634931072156	9.53560220011296	10.0273445627512	10.0963669441343	9.7280666396255
TENM1	5.70183048459139	5.61424213986884	5.64274010590266	5.55753326430019	5.61740786137152	5.2438541576626	5.0843346948208	5.2591483517941
RBM7	8.03095591343831	8.12813681053456	8.07280845444365	8.13742168752789	8.0946677384505	8.47094246883801	8.64602624535874	8.36027307261464
CDK2	6.91085978015567	6.9940859191644	6.96529583334091	7.06269447465403	7.01498492574225	7.39484712265308	7.63338505882433	7.33245996503878
RBM6	7.43754802063506	7.38862158295104	7.32437132126524	7.29379354081813	7.20482972904275	7.68577431459681	7.6729935126347	7.50818797968033
RBM5	8.13185229646387	8.26704743314363	8.35240912746419	8.48626119002436	8.54396972746581	8.87470457447857	8.97993336947769	8.8023635930459
LHFPL2	8.30474472046641	8.32722644797996	8.27519855658162	8.35759185544972	8.56325007809552	7.67362002858733	7.7027026510325	7.79582434235165
LHFP	8.97946740108014	8.80153275051073	9.81870915432694	9.7199281612347	10.173577085132	9.69851220719927	9.70186758782328	9.54706653427286
TNK2	5.90334310748975	5.90339526447852	5.88766157508488	5.90225267533536	5.8715980178417	6.04621616014573	6.06674388157881	6.00596299362747
TXNDC9	6.0662934643064	6.37880438348332	6.09795674278132	6.58404091458106	6.20698924613213	8.43889613531527	9.14646589043243	8.21629152335107
LOC101927051	6.4772380179433	6.31172432544102	6.37330154830168	6.18727480266603	6.23957866541403	5.88162530177266	5.59686000499184	5.82583060136234
LINC01361	5.7133957507542	5.5859519476364	5.74945290503487	5.50210512843519	5.66672855526072	4.70248609375801	4.4036427682405	4.78100968445207
LOC101927550	5.97666024709677	5.83029509735576	5.87806811222341	5.72741320292955	5.80557250357257	5.30839802517857	5.04007183873171	5.30800086464861
LOC101927770	6.14604122801222	5.94446969516279	6.01147869705111	5.80452225433788	5.90865662689632	5.24643161401228	4.88195956041501	5.24120438435741
LOC101927792	5.35967954577271	5.26961150339014	5.3576707838604	5.2147033873765	5.33505114850668	4.61791006660964	4.41937971445938	4.68771987009324
CTC-338M12.4	7.32329777093265	7.28054045389403	7.19868704844946	7.19359723454383	6.98141632214862	8.1677181130888	8.21009727619355	7.8606390210659
LOC101929078	5.86695542807377	5.76771978770717	5.91487630921319	5.7088769520093	5.87493389794923	4.91950577942892	4.67907881570332	5.01837188731331
LOC101929550	6.52858644115973	6.41691887250527	6.46575475980614	6.33099924482959	6.33915880721975	6.26796301290467	6.08901816961179	6.18275894640368
LOC101929726	6.26405449784986	6.29242934761483	6.34589046180268	6.33045975482771	6.37812507030922	6.15590975668366	6.20872902742896	6.19425506383513
RNF41	6.46824210706083	6.50749185285672	6.43256177505502	6.52471586557969	6.39984042560445	7.11316176070327	7.25091488358579	6.99080097587882
ALG3	6.780771190827	6.89364080910988	7.0813686159195	6.97371488933756	6.66517209627004	7.83418354426177	8.78118570929098	7.65730089135084
PRMT3	7.14333845372175	7.14677721152767	7.07851968768635	7.14218899322263	7.11876166137687	7.31387666806457	7.41832890683704	7.24585343174943
PSME3	7.05217545932613	7.16122144593888	7.06639774500526	7.22769553717103	7.11515657832761	7.84921176470768	8.15569987843461	7.74272095215318
MPHOSPH9	6.49024012167658	6.55496604369046	6.70775115849183	6.64133725102497	6.83759520721376	5.84728188580135	5.93738424884851	6.02872246735765
MPHOSPH10	8.18675692576684	8.43938932873352	8.5485489493868	8.55392952715768	8.55038306724349	8.79709975493853	9.14491844228055	8.76272505811602
CDK4	8.01316349197966	8.14366826648562	8.15962006341646	8.36205998860349	8.23054614471103	9.47031304469026	10.0759203400095	9.08166934876647
ADAM8	5.9680724393358	5.93214579329977	5.94597857068668	5.92397074060284	5.98095276585408	5.67177342025168	5.61750069694799	5.70733347370829
MPHOSPH6	5.74283119153196	6.54754856090092	5.94233841471853	6.14056354879261	5.8123213991266	7.8065639092953	9.62226002957621	7.47433655915358
NME6	6.96447156950408	6.80446930480775	6.76255391012373	6.67760772161246	6.67226742976479	6.66606641853208	6.47640748274994	6.54624143976165
DHRS2	6.3324403028716	6.3180816705293	6.30263650473457	6.28268018356725	6.20920420655785	6.57650278934724	6.57484429752423	6.48342751750581
CALCRL	6.68581803622879	6.95351123523332	7.19935688229912	7.11997673520676	7.13989924558243	7.16698627507472	7.55084742380508	7.21433236725784
MPZL2	6.38506657084304	6.4301345108017	6.68332705556939	6.47308060237286	6.6259186339209	5.84053992847076	5.83100738802435	5.94237065320293
TRIM13	6.84091034468105	6.9557612465481	6.84280533379016	7.03077635819187	6.85243479232265	7.93266720343118	8.252533242003	7.77098681880085
USPL1	6.01254770303028	6.19872003240187	6.09766285378061	6.31454934386221	6.1407019435931	7.16582350829948	7.54638423534739	7.07961881167933
EIF1	10.6587604900793	10.7420782788559	10.8971511816841	10.7912884286216	10.7512899675026	11.8557135149672	12.3235373474641	11.8362198081159
CDK5	6.49718168044587	6.73413739940134	6.59646885391487	6.9338969834388	6.84068654439995	7.50244822644463	8.03690208101994	7.52473169307826
TOPORS	8.28729860249226	7.77190543697594	7.9311238566457	7.91206430321462	7.83852475223126	7.62524851551891	6.99511372740543	7.54877699293614
FLOT1	6.63713205239455	6.95732632967836	6.7268662403886	7.16019748628233	6.79974985684557	8.9342132558689	9.64406063366841	8.71692642029626
DDX39A	7.69024341793867	7.21797931250257	7.31130420807189	7.32690372244801	7.32313238522258	7.69754710328779	7.90165869558559	7.95107676113137
PSMD14	8.90460887010511	9.06838693513588	8.96127206090959	8.97067795560423	8.62900519555602	10.0118153203574	10.3814321430684	9.94906732746361
SSX3	5.95878464742238	5.99134738053482	6.04405056365648	6.02239550409327	6.0333065985691	6.01933454792476	6.06852116925318	6.01729989429647
AK6	8.24705122225842	8.39719769292677	8.32696015308542	8.43945430491308	8.31709612998772	9.17188845913524	9.45636537395804	8.98926304114302
OLIG2	5.69655938592553	5.63731810430118	5.71507980080602	5.61246179249113	5.72403190859433	5.09515011753454	4.96174649494134	5.16870774899379
PRG4	5.47398999159792	5.32484530860101	5.32394113130997	5.23564566745183	5.35752478676029	4.59559703557162	4.33640748255613	4.67280925972931
CTDSPL	8.48806054815732	8.56685912465453	8.45234702654444	8.48784643377075	8.16942056720245	10.0105115897948	10.1880000269752	9.57963024160616
ANGPTL7	5.75069254383869	5.80463069337995	5.95253292161754	5.85204555783109	5.9743894806335	5.31534053460364	5.33159826783488	5.44475385460623
KLRG1	6.48901022025453	6.46892189134665	6.56938514086293	6.45386754706653	6.5097484243121	6.20448695333659	6.15701731910731	6.20964455228598
CDK6	6.16493071832158	6.11627508179319	6.15395307244312	6.07894881799569	6.09598991564439	5.97732804765087	5.8914767470106	5.95455148704195
GDF11	6.29801698801216	6.21211234488741	6.27022356068305	6.14625497411471	6.18145509606449	5.94727450100426	5.79076804778717	5.91648466759992
TRIB1	8.47952974898606	7.61269214875003	7.29650744547532	7.64071671346685	7.63314814375634	7.64600551297049	7.70176403394911	8.35204446743746
GPA33	6.27705978696955	6.31075683206635	6.38335315578858	6.3390541989952	6.35058385504059	6.32847036257686	6.3809395649583	6.31872784738089
ZNF443	7.29891691554533	7.28616541648866	7.32188307283444	7.24198038035283	7.24424269738961	7.29410477162349	7.29680026517877	7.20221806117906
CD96	5.21310200573151	5.34310992952989	5.56645567268887	5.46972749658483	5.68730965817386	4.54570733613348	4.6515553439723	4.80602442071652
PLIN3	7.99393569477693	7.98108171565767	7.84715677741013	7.93548182152844	7.95053846960418	7.9820725821708	8.01006937936645	7.90546483527136
MFSD10	7.1536791949708	7.09536933349855	6.95543457151659	7.03271189575695	6.96430504898099	7.34201562938313	7.36948901802859	7.22465282754515
STX6	6.71062312329079	6.80775095006487	6.83390742602868	6.89411037393194	6.92989303017892	6.83530296678075	7.05329943627161	6.87422578972952
COQ7	6.79046550005285	6.83751914209525	6.82192355626046	6.85595353787146	6.74958863762575	7.38723666513479	7.53486127336695	7.253758877579
CDK7	7.50632210561477	7.57259122683431	7.4753904786149	7.60233620724919	7.51965344085954	8.11054505429158	8.34225804889129	7.98863824331621
NBR2	6.54721517156139	6.58371508508271	6.65432034336733	6.59928338681806	6.59239513011906	6.65494285730551	6.72030717216337	6.62212007207819
RCAN2	8.14934807852371	8.31692274570905	8.89350169172586	8.53210307724889	9.2436848240908	8.92834763744937	9.52625379607705	9.48488666252019
MSLN	6.79082361230614	6.10547422434758	7.02307589118202	6.65407460218593	7.33013256916812	6.06937145445423	6.58414221193498	6.47691422468955
