	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
PLEKHH3	5.00900483647803	4.96896015191621	4.90848781520784	4.9034387834115	5.04794968073107	4.98290734999176	5.08815312312616	5.11656706920095	4.74454098139427	5.11185948617788	5.09786450138405	4.96585634989141	4.90105790405561	4.93069877924814	4.97725531003171	5.09163926016039	5.23667620340001	5.02052186533718	4.93332995042934	4.67443695839451	4.7761795501042	4.84608493270246	5.01453875504509	4.81470777825672	5.0051523608958	4.85901932839442	5.06437889468723	4.93016023757199	4.78080960683	4.91612010541099	4.80560537077793	4.81735075770346	4.80319306992735	5.09360007688115	5.03726343487888	5.07084099155771	4.8963400243627	5.06348185990241	4.99079176955275	4.6794447673037
OBFC1	9.75836629349175	9.66131069949394	9.68703248838028	9.67834837415051	8.47199755925276	9.23428188188819	9.5836801112093	9.78765115174229	9.87305267841654	9.44091727655772	9.64451305417636	10.1217916074497	9.87375475420852	9.85428155760882	9.0157973007194	8.74368553975918	9.53354969026116	9.42140255872325	10.1080034423116	10.1038830635507	10.4871317195488	9.85184207835843	9.53899168662185	10.1444512800536	9.73517578423364	9.84783902508239	9.46702266729	9.6832847869686	10.2203221718473	10.2049462392806	10.1453935395096	10.2070604886878	10.1633187552577	9.98422899723939	9.80627147883793	9.63730063812723	9.95622235743528	9.55941452158153	9.97862199089938	10.0511930422999
CALCR	5.55726048505294	5.55033794656075	5.35428827863586	5.34633315149265	5.33502006321522	5.47555456836375	5.35172850346278	5.58106788486567	5.1532306349586	5.45560298858022	5.56821142322432	5.39687459084527	5.37797365283579	5.38196008207979	5.42647744734702	5.52325354651447	5.37485816927538	5.34009631989197	5.15657127148478	5.46591449987914	5.44391523143754	5.64280790826747	5.72127988309228	5.43314549573997	5.23759388013345	5.65953626606091	5.20841611734248	5.32049694040925	5.11548393515842	5.33899848717275	5.22096959433192	5.3101579898263	5.25096434219013	5.67707740389347	5.60410123733984	5.50317763245852	5.16273759720466	5.55842374618385	5.42669999961721	5.29537595423212
GREB1L	5.81042719438026	5.79003176519507	5.81186312226599	5.90149141795995	5.8513318715006	5.74943303269389	5.78622683588965	5.52001759911076	5.60557460785539	5.62799308877635	5.84477233137203	5.92925551372687	5.71420211581778	5.916035740552	5.73042203802869	5.85623011804591	5.81469179161494	6.08391088337154	5.38979646666968	5.52876305526938	5.300794635664	5.59751427914054	5.51563411004642	5.48336479398526	5.61568055279584	5.53669644216258	5.52200443666055	5.76913447026233	5.8540429369921	5.57589603529064	5.32809377287881	5.54892675323958	5.73495012704831	5.89451012813104	5.64404407705961	5.88462256943232	5.64248638961564	5.38080807474385	5.60958115210226	5.66273322168161
DOCK5	7.10543374930846	6.83314373984941	7.22364904643357	6.8582656632049	6.80065796175807	6.91484563652404	7.00448757072227	7.00613661081383	7.66913306256554	7.11970145196584	7.03004775317411	7.13550783817223	7.39141166956969	7.0424343415786	6.851490360933	6.79583733301394	6.50810507478331	6.93106719923092	7.10842866821417	6.75433866187919	7.45061635770475	6.81307085738703	6.84415279069306	7.14714288790896	6.71585868243321	6.97138961308579	7.63972571648114	7.39778047768752	7.48046105951586	7.30483346731461	7.1215697359798	7.59263926212079	7.49188492141657	6.8302786413054	6.82993840045359	7.02902376772622	7.17257114407283	7.17470075242542	7.2441725256192	7.27775761768893
TRAPPC13	5.8907037071849	6.36784279813687	6.06598086690728	6.26519378746169	6.37048467321674	6.28400052635501	6.39607432532776	6.55025114290497	6.61630544084273	6.66695932997223	6.48048327274597	6.63060991274872	6.34913227744319	6.41441557002764	6.16517338709346	6.37223505446253	6.07403467703131	6.46912631571016	6.14622320764468	6.05057217185262	6.31812336319292	6.17510093053628	5.60403546251527	6.12250007080158	6.13737055729048	6.59846761658216	6.31554740187266	5.95512087087706	6.22686259188999	6.1247930601552	6.78418981485218	6.30589768650213	6.01595542799945	6.5393815607042	6.18667746720483	6.44026578739021	6.13514236464171	6.15535262581993	6.173965458229	6.23119357528684
C10orf88	6.78486925619044	6.54485188949137	6.47921402637192	6.41829259854183	6.43315705868174	6.40815025910728	6.68407354883844	6.5018737694159	6.33214346930581	6.37136085530938	6.33852102200114	6.5272099901214	6.67765678935825	6.56252149893196	6.53320437068565	6.62248416777565	6.49461357833222	6.62853146501115	6.47536862150721	6.19677555621551	6.24602013215813	6.5115205451605	6.37097811845592	6.4465493665854	6.51771071424565	6.26198428266018	6.33773816429801	6.43856572781635	6.37221518424682	6.36752005466311	6.23875521428967	6.25423524528254	6.43508558370973	6.89243466797488	6.38533605085912	6.31401067039488	6.34700277672034	6.33908697180493	6.38426686226301	6.53169961193614
TMEM156	4.35162894109962	4.29751683414123	4.06887436531705	4.26907844885181	4.55928384563467	4.50121308796581	4.55698936803831	4.20302468610193	4.31307138621179	4.35751701571419	4.37549298239916	4.43898504807457	4.26092446481737	4.38295434301202	4.22283035463828	4.32140039779792	4.4024084956757	4.39395062497542	4.31847429003545	4.00651811732586	3.57995680447322	4.17379375208221	4.26648174323713	4.08260368182196	4.56940980008001	4.09777764979438	4.20872287601347	4.25054676540663	4.23663825574743	4.46542654779624	3.88024092302594	3.76005363821271	4.04802127248438	4.42298340801516	4.26776187496655	4.54608349522566	3.88850958059792	4.20890067903455	4.37113907519407	3.8398304675655
PSCA	4.51548106538452	4.68688268795536	4.81593777622301	4.69934684032903	4.87620812528794	4.92513105023863	4.68301950346046	4.35732305561366	4.07363689619321	4.89581157911036	4.80418617688044	4.40257829307563	4.62997409023455	4.68194001972931	4.26646300186957	5.0648190959152	4.96617860777457	4.76535412575865	4.57990921707466	4.01228139272213	4.03062762005833	4.33603362184345	4.62310599523654	4.4542384421221	4.64694436427202	4.33793739525429	4.25770181013168	4.35072820430006	3.96376509418502	4.51024115004142	4.16015180333518	4.15251645510901	4.25560594540001	4.79366564603506	4.97676140635656	4.95977001227958	4.52346854186448	4.60579228251197	4.34767314540829	3.91312976105015
RMI1	7.46376511681285	7.90688170578847	7.66581254054465	7.89067301090139	7.52689078192305	7.67789293827448	7.8091392658841	7.40936553301485	7.74793778306594	7.43604109859251	7.31249387705482	7.24011024236348	7.80140215256802	7.56055100242079	7.5410261546316	7.52613102516509	7.55266528121095	7.76556549704101	7.82820112700104	7.64607089225881	7.35508765819564	7.42030772776308	7.77164552656527	7.28945247997378	7.50344721479292	7.73363012224663	7.53619825061493	7.67806166282636	7.80260739632846	7.79575391410777	7.8420426207495	7.472283357979	7.98034665595972	7.87423470128396	7.48033766190493	7.54041468593577	7.77015832069173	7.39646300189505	7.69874636344946	7.34273665942029
FAM192A	9.31279829484748	8.86577255191404	9.2539134629843	8.93193405873407	8.8176919220321	8.95541945709969	8.87702635432148	9.18026405064031	9.54603285182237	8.77380054675352	8.93995089928744	8.95369506277911	9.20305527282051	9.09838698801447	9.02742979549503	8.81956238617953	8.58052945004738	8.85969098835586	9.17956425632747	8.91820606705756	9.48019421064375	9.0319892083869	9.1388450053087	8.92058634515358	8.98100629783588	8.97271822757923	8.93315927137048	9.09840080184727	9.40073327068315	9.23594424836974	9.85212489074959	9.711199285519	9.12456973080489	9.18615360292084	9.31984333076828	9.0312965324048	9.17003820037751	9.26554600512202	9.11883342615105	9.40989591355021
FAM188A	7.61012220345247	7.87024396895859	7.84226859714514	8.09208172230244	7.74084620767094	7.63027544772592	7.66010305967016	7.63302941026468	8.08811227561808	7.71344570241584	7.70033341537776	7.95495555319829	7.7695739773113	7.98456685158486	7.75691074877482	7.56814282121698	7.8021394900479	7.88682993749829	7.61139361147487	7.6561643098344	7.60924723092222	7.54268140183326	7.39602377880906	7.68443968271812	7.30926800151231	7.37195906143021	7.75384891201933	7.78233381504216	7.57427862591795	7.47364048839091	7.66024965813219	7.68985714758641	7.81974852576129	7.26983049047948	7.42714984816776	7.64672686617469	7.900912485797	7.49603332962694	7.78148211138901	7.78447324025958
WWC2	7.28107859791461	7.42575797098086	7.45123182743936	7.43155351445956	7.30082971284643	7.11766672971971	7.33621082303019	7.100002047344	7.92362535602404	7.36133676120332	7.23884240459893	7.47626895329807	7.15050581067391	7.49221172216429	7.42943309566359	7.20001871187738	7.1999350217934	7.09219683405302	6.95012268784725	7.15973388868663	7.44372576565453	6.98603087910938	7.1794191624667	7.41330009200436	6.72174670520422	7.15260452036154	7.19525718428754	7.01891583237648	7.1883990595803	7.51984621354773	7.81323365862073	7.42529849664528	7.48643641879991	6.71875519870207	7.11467095702957	7.19019549874538	7.25945094021328	6.92193458947036	7.13491851670358	7.19282143228912
C14orf159	9.16996168344117	8.47798577811725	9.3611701439665	8.81373236905353	8.67771663359806	8.50691710800872	8.42615458338755	8.84821220572721	9.15161585507894	8.61445676631921	8.49626578247327	9.16386848213833	8.93010736307667	9.01439031128506	8.84095701850615	8.48131142740909	8.42263809870505	8.52418088855561	8.68844557069284	8.96529904739025	9.17884614220426	8.49747407415824	9.03694133646207	8.69725434066917	8.19256697320751	8.87614194153686	8.69092070532809	8.72093595435331	8.8666603826421	9.00299532299579	9.29862891359913	9.34572045453362	8.98939331249528	8.88559087485393	8.89284447000532	8.76510842276621	8.64139809748672	8.73075893560957	8.71268322898646	9.24147902269321
UBTD1	6.26172846420708	6.12565926665229	6.37338161173525	6.14741438219424	6.24039957118265	6.24661697439362	5.84293518985844	6.30948863687248	6.13742054011526	6.13895277976017	6.44822435934859	5.90145379987666	6.22264452263827	5.95050109251144	6.34168724469965	6.20972951266521	6.11161953780994	6.30406374457757	6.68879418504798	6.35539230580252	6.50479500036286	6.17392237331674	6.42937396905955	6.55786931725538	6.3394612422347	6.01127016618932	6.07910339243795	6.53183119393657	6.27631904549205	6.22961422507181	6.10113858263235	6.16298614174083	6.13162038685251	6.24566588307566	6.37247029074948	6.13449112987532	6.08984035804274	6.24178243067629	6.20632746261232	5.89836528050905
GLRA3	3.83592967464251	4.07196681298311	3.91443891658184	4.04568207539762	4.1951808499088	4.1262179156509	4.11107506638487	3.9678673745918	3.72297200256348	4.0972689028459	4.20243677233875	3.97643367868564	3.96302274631889	4.00583066833868	3.97642668918029	4.24938988202219	4.28060939949478	4.21218899720865	3.78893324993767	3.8754418816001	3.52659041657582	3.96441860584318	3.94533194145578	3.91623825155432	4.05915676719032	3.95923821194022	3.86291644310472	3.88163115245212	3.7164379177551	3.97452687509044	3.63112820356171	3.40162816833895	3.73012942384369	4.06143356011762	3.83428104974047	4.01472827921832	3.80067565114257	3.79328862234936	3.86181823763005	3.65952449444853
FOXRED2	6.1182911488149	6.07633332759651	6.27246524123116	6.28227791407408	6.24416617600114	6.14035446802527	6.19983033896255	6.23849576189375	6.13606052644365	6.29422246724729	6.19620021628246	6.21794361152426	6.42896613620249	6.27419358860841	6.08157187508578	6.20823978887848	6.1485428574605	6.24614103963253	5.79834699957043	5.9398545545741	5.98174463766254	6.21295055825433	5.61321609638966	5.75842530645449	6.16667737596597	5.87554390794977	6.06963662953094	6.11148844667283	6.24687696693626	6.0543716277891	6.17297288237787	5.80423331955886	6.19599713205642	6.31482681995092	5.95016799039129	6.03261954440558	6.13265327795775	5.86836617201071	5.96105139651231	6.00003608428869
TMEM62	7.17868209674944	7.18282905920556	7.05175047431523	7.31188361769942	7.16996412947528	7.32014153031161	7.15479569017491	7.30649633001385	7.29560586997888	7.13694734760567	7.28577283455434	7.20013146038527	7.3911102482243	7.25009734342997	7.22648830704498	7.369262382613	7.50101332999094	7.37476111491378	7.06642315461488	7.19707681600459	7.35947731850016	7.28292442897446	7.05204989950712	7.08237499244507	7.38211978620639	7.27587777909089	7.32497443878319	7.42854187064533	7.51267838952368	7.28724414319066	7.23854408180002	7.12925159766596	7.41205584054769	7.37162837692329	7.28960236872456	7.58657635141627	7.34201276831387	7.27294179787214	7.32850344645794	7.13368964452448
MYO15B	7.07938424538597	6.89082988140222	7.22563646457548	6.65914699579262	6.86004400107442	7.15788470300356	6.72964571436547	6.99268416581461	7.11731447451799	6.85130980908728	7.02880641258473	6.93590254970745	6.97940608741553	6.93343835740692	6.64198524753871	6.65325215392687	6.71252602850244	6.4308421342931	6.83975594856103	6.5189756621695	6.94308796002756	6.75563797366079	6.60535417931419	6.42309533529654	6.6496756023424	7.03269428322028	6.61513027580623	6.47062914892779	6.47396980754872	6.89156799137758	6.92671001375992	7.35602548601416	6.28797534322819	7.0183627215438	6.83048490879188	6.92575769922326	6.57467626678358	7.29168756011564	6.87818280988765	6.96027538885005
NRSN2	6.68568685775779	6.87887861183631	7.08996278415793	7.04353525207857	6.87331856966195	6.65088401569753	6.94684805168405	6.6627078836059	6.98268706265599	6.51664932515897	6.61850818588562	7.12432713060338	6.91919881368503	7.11061899362088	6.87132280138694	6.49408912977378	6.58615121555449	6.62020542378513	6.54806369458286	7.02186010207388	6.86935906213584	7.0163768239726	6.70638335776173	6.87421725023302	7.02461245592066	6.70616232164463	6.80643158372999	6.98526804570812	7.01564651743296	6.60515831462304	7.15998274784546	7.38558032114177	7.16997085515129	7.26963772201751	6.83338612328296	6.80098818217195	7.05943454382804	7.00045596725292	7.08955830582145	6.70547219706362
SLC8B1	6.87895789708536	7.04696604134384	6.98834350431473	7.38615997352434	6.77459115157479	6.88502660182904	6.83879500745416	7.05810497367478	7.20105777576748	6.80520526961009	6.99568374604267	6.84711307584556	6.99107478781969	7.04591439497211	7.03621507193213	6.95220824246032	7.0978424383839	6.77430017614761	7.35570570475243	7.31890641912636	7.31593686706586	7.05857275733593	6.84075804428346	7.12332759933614	7.21656758604327	7.20198999228623	7.01646709355403	7.3140131691379	7.2378658526037	6.99812285007709	7.15744962121244	7.30939887447785	7.35651879930968	7.35244961249762	7.52625632296342	7.24730680174082	7.06674681105045	7.44768694109843	7.13325431426012	7.22349625477116
PANK2	9.86192254836836	9.491013008655	9.67785188966404	9.43236328399108	9.39460367938907	9.50111277721067	9.57859038090485	9.56741767867467	10.1281954364335	9.53158340652833	9.39848946702853	9.75961916356471	9.75076894118032	9.64869464664282	9.79254415449616	9.31664434349302	9.46721365576686	9.30771325427119	10.3153744325089	9.94448558511574	10.3208414647854	10.0370867250865	10.267531932601	10.0762525489848	9.95742764152335	9.99068076428774	10.147983816131	10.1776248342707	10.2947202676958	9.84480143074686	10.7245141092941	10.6713340298354	10.1940323036497	10.0053290418285	10.3143093091151	9.90284974346799	10.2320247888156	9.86867018130484	9.91504385329921	10.2378663381254
FBXL18	5.65688256775085	5.51539320759029	5.75558557795428	5.63937486514979	5.8774864461948	5.76520079800004	6.05445509227557	5.69340641740518	5.64767157129164	5.76252288917904	5.85056852020172	5.88938690962228	5.70501449198465	5.72678767376638	5.69416165083384	5.78491694320218	5.7096769877918	5.83110958050986	5.56450455034351	5.8290426516508	5.65134052589814	5.70363563654495	5.75216597910619	5.85627449304702	5.86935556659594	5.68749726257567	5.68051469682458	5.63931902870493	5.53474190817708	5.64896639976462	5.45386967365645	5.34688068788133	5.59460679694109	5.83186644659566	5.52358282758881	5.66511910053878	5.60665892340846	5.7480426027245	5.64233831117754	5.50243598529991
SEMA6D	6.29517189807439	6.57693276800013	6.35753303627767	6.12343784883568	6.3026027077547	6.64991342669494	6.22146560789273	6.22641631292618	6.38627106595921	6.47023830286715	6.14295189526533	6.10259316093634	6.30272065683663	6.53318566885203	6.42960099181852	6.51576977566175	6.3330207600653	6.50243897635505	6.53694830087372	6.36469450471615	6.21645747585079	6.21141614692131	6.08613584397763	6.07080652689348	6.15445155061689	6.00590893345374	5.91776334856883	5.84079717475695	5.85231165895756	6.13747279453172	6.06877831954997	5.95960339590067	6.08765439536699	5.9643878252809	6.03484034140893	6.07047308071535	6.12783787175214	6.15956946334305	6.14542517279155	5.85531529370335
ZNF556	5.92622764847446	5.51994623323246	5.55989461166083	5.53410811810091	5.83093950219491	5.80504245828958	5.51256987394311	5.32177791506622	5.43372458880771	5.70913555334868	5.82558010997597	5.54267670015696	5.41358648247226	5.62083255796259	5.72528417334167	5.8521204594224	5.57493211127528	5.89670331178577	5.39155192103126	5.65174783415921	5.4836562271882	5.40640397014184	5.57500466901225	5.69121305056266	5.91288091552019	5.21189553880389	5.62308820519829	5.22457250706737	5.32058253160675	5.82786467429218	5.53779712904404	5.394080512779	5.39929867957708	5.20133634944189	5.1226701940432	5.58018426267331	5.5040974449837	5.41511611963087	5.77470983299723	5.32527125507393
CSRNP3	4.96185097112953	4.93331277199684	4.86649074424668	4.93147193768815	5.10692641343149	5.0250397060144	5.14940182304364	4.77681764981721	4.74363809776608	4.97508583646388	4.95414062485924	4.92991970326047	4.75839586404989	4.81597770760242	5.03982968127781	4.91872018990832	4.98983293929721	4.90242819103363	4.58175124298199	4.65321660310164	4.33974251500945	4.71726392307387	4.61188419203881	4.68256680779327	4.73051370966716	4.45046401628958	4.55922318233533	4.71066736160687	4.52037452708374	4.63826461105995	4.55830480018137	4.28782363700365	4.62337741000056	4.57793109173252	4.59228587817689	4.82390889501648	4.64338016333405	4.51398678136091	4.58543960467094	4.57114496579506
ANP32A-IT1	4.12469766249296	4.21065217872132	4.14680891155263	4.28419377069885	4.55450807292848	4.36778521180111	4.355845116587	3.96734384911484	3.69286285306943	4.35162837833111	4.35944121429853	4.10504775289316	4.02065155317488	4.08144297668275	4.26743058850591	4.33765319821594	4.30747537872907	4.52420910995457	3.97409458100648	4.06742432070147	3.68616015441216	4.1568819694459	4.2163193348555	3.98404449772464	4.22939457178324	4.31086361190668	3.9611842768884	3.89264557026084	3.74935915111558	4.07391717111471	3.75056444514793	3.36450693674406	3.78632583651422	4.1387273817417	3.98418025600115	4.20430293303002	4.29126416660053	4.1316279572472	4.22646181446383	3.76843171920722
TRPM3	6.73534668035457	6.42567047073619	6.8970764714183	6.39616760262879	6.67715789929499	6.47441660411236	6.21183198866517	6.63755580293436	6.32465487838405	6.37682178282149	6.44106166071586	6.32839852697256	6.45147799875211	6.30669882575955	6.16303427679332	6.34308716674483	6.22370246318851	6.23327926059152	5.49017468368285	5.99655106473397	6.06534642462152	5.8837774713973	5.77067108803973	6.00992744076909	5.80094679813301	5.65409895983932	5.71373398938307	5.76545593525744	5.74127154986531	6.19520757817598	6.34266577151976	6.02245273317326	5.93832991433814	5.74219559695727	5.77479518918138	6.07687529787809	6.10637192544958	6.30592295998874	6.00551614995663	6.20827776927239
CEBPA-AS1	6.87464444187618	6.78607383925923	7.15051398606115	7.05133388786691	7.07317116579183	6.91300778437108	7.10063863743535	6.85361729317099	7.01577363644605	6.77466900116518	7.47607308248298	7.05143875124563	6.91346942181102	6.95204892208744	6.69874216663478	6.98897019108502	6.7817151139969	7.0636109171582	6.58236624078773	6.56293601553823	6.46364690172343	6.89963857854893	6.90420447093092	7.00291044879618	6.8524943839748	6.48637306481987	6.68870239797286	6.9305988767752	6.62771761408875	6.49878888249097	6.75294175290122	6.53183897607911	6.42864716744846	6.80183395344749	6.72023965798297	6.6753626842336	6.73610625192168	6.58127828460823	6.48097756776862	6.60206112488754
PGAP1	4.73088860833361	5.94655565679683	4.77186567358873	5.23385447489292	5.88992756582349	5.24688274934067	5.39898322570694	4.8274996716865	4.86241365084839	5.25863665134974	5.11121409711992	4.89370472623619	5.3312192717585	5.0626798447988	5.60608071103193	5.44037753327569	5.30537806223998	5.41413996908024	5.17354475994664	5.13110005037563	4.59843700041635	4.95620715892916	5.18372521915028	5.18582672418079	5.2661542119273	4.76103704487937	4.9969043714953	5.11189521255027	5.00561344219117	4.8420086101395	4.42382081682974	4.64862036970598	5.10730981087075	4.88706442564974	4.93790223556868	5.09900655766083	4.62535594906598	4.71685884941953	5.07441986096889	4.42528777411726
LRRTM4	3.87617611134361	4.13150588981587	3.94725085160403	4.0514027865082	4.33474743748551	4.17864511143184	4.37284439396664	4.1330873176473	3.79468470163192	4.17922462107644	4.20171902888965	4.089138172335	3.96645855698243	4.10592856833298	4.11077652362981	4.28456837623728	4.39682204657656	4.13245690511059	3.85509713701618	3.91723825458646	3.74350881179028	4.0289726231169	3.85330656095013	4.13834441277318	3.98029188890065	3.95398466295214	3.8552465070078	3.88703896952526	3.83778789066624	3.84678800409417	3.68017538780045	3.36663136027796	3.89916726182991	4.07564381695993	3.82003828653723	4.03028414940301	3.86444710434427	3.84355779741233	3.88389793602357	3.52213553152806
ATF7IP2	7.83300465376406	7.45444692774937	7.88596717234218	7.71228346588667	7.60700866952117	7.63754579015389	7.57828739934994	7.55362920168833	7.89164018367227	7.23195004877371	7.47159605751648	8.03919297527047	7.83356822898686	7.78839918648797	7.70698440990292	7.34526775209677	7.40830549310592	7.64713959300783	8.06372948677233	8.10901027592857	8.46586166781388	7.76092968068726	8.06532442431827	7.81965102200325	8.01074894533674	7.59408405250305	7.83487979587228	7.92946260990043	7.93224676859932	7.6974466656439	7.8885571513576	8.41194227525113	7.91058092811503	7.61527955891244	8.12324489150442	7.70357430427321	8.32440247734166	7.93330875069525	7.97499677970232	8.15392497066876
DCAF17	5.25629122734568	5.38905404841989	5.188729492214	5.47584317724287	5.47280738900878	5.32252238425798	5.33430992083881	5.14019422723439	5.00570874067584	4.96536355501688	5.0465965617644	5.10498347048646	5.37643613114297	4.98049857010614	5.11104167752247	5.2218606833788	5.18724791105782	5.39583586290092	5.30276799096751	5.3831692329906	5.02346764795685	5.25975931321722	5.03783418382088	5.5160680264823	5.48894179183753	5.32103810959923	5.07096481604995	5.19411274552173	4.74164146843434	5.2520196401661	4.7536778748085	4.80840590723734	5.3207714498523	5.56674142195351	4.99888641523093	5.36638424531562	5.16889825692363	4.77792254465347	5.4152747894171	4.94400589659774
LINC00574	6.9005108166431	6.60989935506904	6.84526998238073	6.84338747795948	6.83649116105107	6.91499429090094	6.71284541336158	6.91845057872575	6.75502218621257	6.80627287832452	6.8902486091217	6.78170286417728	6.66486374390995	6.92872576225731	6.49328894128557	6.51173072859697	6.85296182461055	6.79036149301403	6.21558850437659	6.63249475931472	6.5028962490755	6.69271376379129	6.62376873260865	6.50089352681472	6.27809800737757	6.28841923035391	6.42907017801085	6.74116996981086	6.77203376448474	6.26774371113402	6.62298434138597	6.58050303515036	6.57446389355745	6.34052262295912	6.62801409890567	6.39579092332943	6.88083641168006	6.59510453164051	6.31581958256606	6.51382535387967
CCDC15	5.10696230179098	5.74340036061509	5.17540006997479	5.49935848430831	5.9286788733345	5.72266699974962	5.78271804796303	5.37735251554083	4.45254004256196	5.71235077606193	5.81546884896051	5.27027228993697	5.32551604275847	5.28638397033981	5.89352243798269	6.14955088571832	6.05096790916987	6.00839006921924	5.20891099752896	5.43111414377332	4.69972399814121	5.42621655243949	5.68089438348131	5.16997457320623	5.5879638232878	5.67664187936957	5.08514402363471	5.20027298840425	4.82433607839953	5.02753521367866	4.52719542671598	4.13584804628302	4.96864423440008	5.51410174983168	5.064212992426	5.71622582460069	4.91855529395084	5.11538617184884	4.86695549869347	4.81639623560757
HEXA-AS1	4.37990139878773	4.43250985603061	4.26386054511739	4.32686156033022	4.42522094129159	4.58402449166951	4.48480830020246	4.4176512835759	3.99276879285932	4.62847588283323	4.50212587824845	4.32279033824734	4.42213292909323	4.37357872747952	4.43601155573984	4.69474953355785	4.66982583748351	4.71266015707559	4.12435020201064	4.37786561715601	3.80382402709593	4.33788480900927	4.42977161583874	4.30505808263671	4.43204524419443	4.46275937158909	4.24226030477544	4.20251968137301	4.19653894817853	4.25231001133683	3.7865657606551	3.71733094672861	4.2143751777224	4.37324454803386	4.09911479601386	4.22659924004519	4.08504179785806	4.07544437499848	4.28467494923429	3.94845779477271
TUBA4B	6.91208723224284	6.91973991174732	6.69296512293935	6.70683076528416	6.73641056389896	6.47775500461823	6.57084145460928	6.52347199198871	6.81051651622799	6.73844799250552	6.64401308426981	6.67187986831782	6.79945981173205	6.78034907363659	6.87955219199236	6.40566313143393	6.5424129163678	6.59870139419302	6.65389920615734	6.51627872437182	6.27316348933031	6.76173541874373	6.73446571487219	7.08689494736208	6.56206235284328	6.91432778159688	6.76404477900458	7.07536900604263	6.78355411227797	7.06135371629153	7.16137810094379	6.82906702682038	6.61224498162723	6.87604030329071	6.85689811884999	6.91994219324829	6.65804055581952	6.78218958290395	6.89405466901494	7.0901617264497
BIN3-IT1	5.46270511567892	5.70880254704527	5.70407761791325	5.41805800746102	5.94167170025432	5.64856627551722	5.68243587086085	5.85142202933335	5.60022453696615	5.56521722236664	5.69485075972832	5.57001156978275	5.51174662061231	5.42326143498642	5.62554572940213	5.84309233640545	5.68731878825263	5.59745808012743	5.49223733635196	5.33806640698056	5.45025256474969	5.89057675656256	5.62806032405364	5.49132678905803	5.62843050789918	5.58938593782085	5.50051057647576	5.632275034709	5.40227177504291	5.44141792344549	5.29580844908982	5.3557426329217	5.25138401055607	5.73716044526767	5.74626688374411	5.78610166390929	5.33545228135318	5.89807263883074	5.61648646389018	5.57934590416767
ZNF606	7.8026503896913	7.82220561372673	7.71606856699608	7.61125727488666	7.87409519697265	7.6370652865267	7.79498717948396	7.57304371951609	7.74726442392634	7.60500068682403	7.44763723199603	7.55685081082552	7.90996860216435	7.55188819955073	7.67157859011741	7.63724260760028	7.41627294375107	7.79271308750981	7.68236077318913	7.72211118982134	7.83734642687673	7.89773191252765	8.18273235985014	7.76668014470961	8.08562022086279	7.49809581167745	7.81011921317903	7.80727406830177	8.01676945876316	7.77154630177851	8.01314289889765	8.43638243130831	8.02093137071435	7.80729982440424	7.85651299590735	7.58776798985405	7.94876501753545	7.77419881206446	7.84470923583227	8.01058355311074
MZT2B	8.20346439841721	7.8863483768243	8.033414600173	7.80844089486173	8.1783328795264	8.19404609581161	8.0115652402015	8.22841299473656	8.16564581071857	8.13226183928901	8.39337109194351	7.98662010356827	8.05879495829578	8.08115690644845	8.41412738069412	8.1290531880595	8.01928910814448	8.04118488574288	7.95331176107033	8.18435949343268	8.16246226001925	7.74990699758357	8.10683993854257	7.7881062560977	8.00620611217613	8.33442291539348	8.1250838836397	8.08896085829198	8.05793084342256	8.32550109191714	8.36341860069242	7.96110592925553	7.82717447732358	8.29780402928255	8.02330736165965	8.14246652588643	8.05823508009089	8.2482915316169	8.21939623497395	8.03739096909275
C7orf69	4.78856472242853	5.24368623176656	5.26626051666714	5.06987612056476	5.20673078503792	5.30028828500738	5.23238383622312	5.05142938179866	5.03773064354785	5.20029938706354	5.14489244604402	5.1701119247299	5.22703371574412	5.33940604838593	4.99475614552206	5.14161314488934	5.24420866828621	5.50672657893595	4.74822323101987	5.10338354486663	4.84540572378414	4.9257960445447	5.02490439304972	4.76733845014111	4.96292465795784	4.92814253917384	4.90434702717322	5.11572026975968	5.06491556728958	5.10246575556327	4.76507707963949	4.81844836501115	4.81518400966933	4.74982649809297	5.14713545653193	5.0679869281062	4.98641147743397	4.90893942868776	4.80906304961473	4.86560168168172
CALD1	8.41118536116796	8.6680950475851	8.28543684730568	8.94117884237797	8.52343832910302	8.24671816105466	8.33640483160605	8.33980288831761	8.67265472237037	8.45257088434456	8.37263268909142	8.41980544963052	8.42139511057683	8.59472567730488	8.33108671880443	8.74999905928645	8.62769797912978	8.74709016918342	8.35170469140631	8.80707412784639	9.40154855581002	8.54998471047813	8.41646094097115	8.86107757859682	8.26697004893692	8.43976184866172	8.57231366619884	8.69619964703752	8.73561813125536	8.546236290963	8.56619865098737	8.33520393487695	9.03701602836734	8.43729488741836	9.14664368492451	8.62745562891002	8.70027839445458	8.42752585460824	8.3624927676495	8.71989207469694
